NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
344409,MATYLDA,MAIWALD,K,ogr,ŁOSYK,NINA,NATHAN,3514.3.15,Święte,Święte,Święte,brak
800288,ZUZANNA,JURGAŚ,K,ogr,RECEK,OLA,MAREK,3548.6.23,Jeleni Dół,Jeleni Dół,Jeleni Dół,brak
358243,DORIAN,SAGEE,M,ogr,RAUS,MAYA,KEVIN,3514.12.16,Osiek,Chojny,Chojny,nadludzkie
162540,SOFIA,ŚWIĘTY,K,ogr,BIZINA,MAGDALENA,LUDWIK,3547.10.22,Wilków,Wąglany,Wąglany,wyższe
244862,SANTIAGO,MACOWSKI,M,ogr,OSTYŃSKA,SELENA,ALEKSANDER,3516.10.4,Kudwiny,Kudwiny,Kudwiny,brak
712688,FLORIAN,CHERVONYAK,M,wiedźma,SHIVA,VICTORIA,DIEGO,3541.6.7,Robakowo,Oleksianka,Grodzisko,średnie
212993,FAUSTYNA,WOJCIKIEWICZ,K,ogr,STRZELSKA,MONIKA,ŁUKASZ,3507.4.4,Małocin,Małocin,Małocin,wyższe
682735,JUSTYNA,SPRUSIŃSKA,K,gnom,HARTLEB,EWA,NATANIEL,3514.5.4,Turczynek,Turczynek,Turczynek,średnie
152929,MARIA,WOŁKOWICKA,K,ogr,FORSS,IWONA,MAXIMILIAN,3527.3.7,Homoty,Homoty,Homoty,brak
803801,JÓZEF,SCHEWE,M,ogr,VANHEUCKELOM,MALWINA,JOACHIM,3526.4.12,Rzeki Wielkie-Kolonia,Rzeki Wielkie-Kolonia,Rzeki Wielkie-Kolonia,brak
805251,EWELINA,BRUSS,K,ogr,DREWEK,KLAUDIA,SAMUEL,3542.1.13,Ostrołęka,Skrzatki,Krzyżówki,brak
169396,BERNARD,TUREL,M,ogr,SZWARGULSKA,JESSICA,OLEG,3523.9.20,Niklas,Lejławki Małe,Lejławki Małe,podstawowe
429790,CYRYL,SIWADŁOWSKI,M,ogr,WÓJCIK-BĄK,OKSANA,ANTONI,3540.4.8,Dobrowoda Poduchowna Druga,Dobrowoda Poduchowna Druga,Dobrowoda Poduchowna Druga,średnie
720776,SELENA,HYC,K,ogr,BRIGG,TERESA,DORIAN,3550.9.4,Podgrodzisko,Podgrodzisko,Podgrodzisko,nadludzkie
504109,MAJKA,KUNICZAK,K,hobbit,DRUSZKA,BIANKA,BRUNON,3526.7.9,Bielice Nowe,Michałów,Kałużna,wyższe
813907,IGNACY,YAFREMENKA,M,ogr,REIZEWICZ,IZABELA,NIKODEM,3502.3.17,Olendry,Olendry,Olendry,nadludzkie
611989,MIRIAM,NACKIEWICZ,K,ogr,KNEJTER,PAULA,FILIP,3515.8.16,Daleszów Górny,Daleszów Górny,Daleszów Górny,nadludzkie
486502,MACIEJ,BROSZKOWSKI,M,ogr,DYRLAGA,FAUSTYNA,MIECZYSŁAW,3505.12.17,Białków,Białków,Białków,nadludzkie
288766,HALINA,BŁAHITKA,K,ogr,BĘCAŁA,DANIELA,SEWERYN,3507.4.27,Lasotki,Nowe Stablewice,Nowe Stablewice,średnie
630086,OTYLIA,BIERZUŃSKI,K,gnom,CASCO ZUBILEWICZ,OLIWIA,BARTŁOMIEJ,3512.10.19,Działki,Działki,Działki,nadludzkie
354828,NADIA,MCLAREN,K,ogr,BORONOWSKI,LILA,XAVIER,3533.10.7,Jurkówka,Zadąbrów,Zadąbrów,podstawowe
979158,ADRIAN,BAKAŁARZ,M,ogr,SZTOKINGER,ESTERA,GABRIEL,3514.7.2,Podkościele,Trojankowa,Trojankowa,brak
847488,LUCJAN,SZNYRA,M,ogr,SEGALOVITZ,VIVIANA,PIOTR,3545.1.29,Krągła Choina,Krągła Choina,Krągła Choina,brak
356497,OLAF,PEREHINCHUK,M,ogr,PIOCH,LENA,KONRAD,3514.5.17,Merkowo,Merkowo,Merkowo,nadludzkie
858057,BRAYAN,KANAT,M,ogr,MAKARAŃSKA,OKSANA,EMIL,3531.6.18,Zamurze,Zamurze,Zamurze,nadludzkie
715738,BRUNON,ZMURCZYŃSKI,M,ogr,BELMONTE,INKA,BORYS,3541.5.23,Baraki,Czerniewo,Miłobądz,nadludzkie
137949,SAMUEL,GŁAŻEWSKI,M,elf,SIEMIONKO,LILIANA,OSCAR,3539.10.15,Kolonie,Sierakówek,Kownatki,podstawowe
143781,TOLA,WINSZTAL,K,ogr,THILMAN,BEATA,KASPIAN,3520.10.4,Szerokie,Szerokie,Szerokie,nadludzkie
787396,LARYSA,MAJLINGER,K,ogr,COLAS,ALEXANDRA,CEZARY,3504.11.27,Baczyn,Góry Sieradzkie,Gibasówka,podstawowe
974795,EMMA,PESENTI,K,ogr,KUŁYK,JESSICA,EMIL,3509.5.11,Kociołki,Kociołki,Kociołki,wyższe
917283,ADRIAN,KOLEK,M,ogr,TARCZYK,NINA,ADAM,3503.8.9,Lęgów,Sołtystwo,Sołtystwo,nadludzkie
952052,ZACHARY,KLAUB,M,ogr,WLOCZKA,EWA,KONRAD,3510.8.10,Sułkowo,Sułkowo,Sułkowo,wyższe
951777,PATRYK,NJI FOY,M,ogr,JUNISZEWSKA,KARINA,MIECZYSŁAW,3510.7.14,Straszym,Straszym,Straszym,wyższe
302897,DARIUSZ,KINDYKEVYCH,M,ogr,PENCAK,INKA,LUCJAN,3538.10.30,Wereszyn,Wereszyn,Wereszyn,brak
265643,JAŚMINA,WRODERSKA,K,ogr,ALTRYCH,ZOFIA,IWO,3519.10.18,Na Górze,Zagrody,Zagrody,brak
610835,WITOLD,BIMCAS,M,ogr,KUKIELKA,TERESA,HUBERT,3524.2.8,Budki Zarzyczewskie,Budki Zarzyczewskie,Budki Zarzyczewskie,podstawowe
461825,KARINA,CHARITOU,K,ogr,RAŚKOWSKA,KATARZYNA,MAURYCY,3540.10.2,Malice,Piaseczno,Niekrasów,wyższe
226369,ANITA,BAUSZEWSKA,K,ogr,GELATA,JUDYTA,DAMIAN,3526.4.27,Kamieniec,Kamieniec,Kamieniec,wyższe
818682,KORDIAN,PANKSZTEŁO,M,ogr,KELLENTER,ROMA,DONATAN,3511.6.4,Stara Wieś,Gajówka,Grunwald Drugi,średnie
705233,TAMARA,SAHNOUN,K,krasnal,GRAŻDAN,HANNA,MIECZYSŁAW,3500.9.26,Przy Szosie,Wieprzów Tarnawacki,Wieprzów Tarnawacki,nadludzkie
220222,LEOPOLD,ZUBRZAK,M,ogr,CIRKO-PAWŁOWICZ,BIANKA,JAKUB,3529.9.3,Wojciechów,Wojciechów,Wojciechów,podstawowe
116317,MILAN,NESSIM LANDAU,M,ogr,GAWRIJAŁEK,ELENA,NATANIEL,3538.5.30,Niwy,Niwy,Niwy,średnie
376405,SZYMON,TERESZKIEWICZ VEL TERESZCZUK,M,ogr,FURDANOWICZ,LIWIA,MAURYCY,3531.3.16,Boczkówek,Boczkówek,Boczkówek,podstawowe
414981,LEA,MCGLYNN,K,ogr,WAJDLEJT,ADELA,GABRIEL,3517.10.3,Łopata,Łopata,Łopata,średnie
217908,BRUNON,PAWLUK VEL BAKUN,M,ogr,HARTLIŃSKA,JOLANTA,KONSTANTY,3539.9.3,U Jury,U Jury,U Jury,brak
705234,MICHELLE,ZARZYCKA-GOŁĄB,K,ogr,PULLEY,MILA,JULIAN,3549.12.20,Kąty,Kąty,Kąty,podstawowe
853976,AUGUST,KENNERT,M,ogr,OZOLS,ELENA,KORNEL,3516.7.19,Strachanów,Węglinek,Nawsie,podstawowe
288125,ESTERA,SZYMAŃSKA-MICHALAK,K,ogr,PLATONAVA,TAMARA,SAMUEL,3529.9.23,Gile,Ochoc,Ochoc,brak
330853,BENJAMIN,MATYNKIEWICZ,M,ogr,TOFAN,JULITA,MAXYMILIAN,3504.3.3,Surówka,Gołąb,Gołąb,średnie
315970,WERONIKA,GOTT,K,ogr,JANISZEWSKA-NOWICKA,DOBRAWA,JULIAN,3514.12.25,Nowa Wieś,Nowa Wieś,Nowa Wieś,średnie
625991,LILIANNA,RZYMEŁKA,K,ogr,BAJGROWICZ,ANIELA,ŁUKASZ,3501.12.3,Domki,Niżne,Niżne,średnie
292345,JUDYTA,UMŁAWSKA,K,ogr,CHARLĘŻAK,CARMEN,ALEKS,3500.12.13,Lubotyń,Lubotyń,Lubotyń,średnie
112371,ANATOL,GESUMUNNO,M,ogr,WIRTH,ADRIANA,KRZYSZTOF,3544.6.18,Styły,Styły,Styły,średnie
743165,OLAF,MURMYŁOWSKI,M,ogr,WESOŁOWSKA-BARAN,ADELAJDA,BENJAMIN,3510.6.10,Turnawiec,Turnawiec,Turnawiec,brak
722034,BARBARA,BREITENWALD,K,chochlik,NOWAK-BŁĄD,OLIVIA,KORNEL,3537.1.25,Bagno,Neple,Neple,brak
552770,KATIA,TURLEJ-MIZIURA,K,ogr,CIEMNOCZUŁOWSKA,BARBARA,JOEL,3507.6.24,Radomek,Radomek,Radomek,nadludzkie
547434,SEBASTIAN,JOECK,M,ogr,HUŃKOWSKA,KONSTANCJA,JONATAN,3519.3.5,Stare Szkoty,Lubocześnica,Golędzin,nadludzkie
682172,LARYSA,KOJDECKA,K,ogr,CANEPA,LARA,MAX,3516.6.7,Niwa Babicka,Elżbietów,Niżnie Skrzypne,brak
840988,DENIS,POLIANCHUK,M,ogr,WALENTYŃSKA,MATYLDA,TEODOR,3508.1.14,Wojkowice,Wojkowice,Wojkowice,wyższe
679271,LUIZA,GRASZK,K,ogr,FENCKE,LUIZA,SEBASTIAN,3537.8.20,Gadka,Gadka,Gadka,nadludzkie
869904,IVO,ASŁAN,M,ogr,STALESKA,FAUSTYNA,TYMON,3547.10.20,Dąbrowa,Dąbrowa,Dąbrowa,brak
591190,JESSICA,FOLCIK,K,wiedźma,PLESKACZ,JULIA,EMILIAN,3523.3.15,Marynopole,Szreniawa,Brzezie,brak
664063,JANA,AŁKOWSKA,K,ogr,SZTANDOR,ROXANA,ARON,3501.10.3,Konopki-Kolonie,Konopki-Kolonie,Konopki-Kolonie,podstawowe
818755,KEWIN,ALIPAZ WOŹNIECKI,M,ogr,DURLACH,JAGNA,ALBERT,3509.11.14,Glinka,Telążna-Kanał,Telążna-Kanał,nadludzkie
590344,MAKSYM,KLONECKI-OLECH,M,ogr,WYKRENT,MARIANNA,JONATAN,3550.6.29,Nieciece,Kuleszki-Nienałty,Kuleszki-Nienałty,nadludzkie
870435,BENJAMIN,KLEMER,M,ogr,HENIEN,MIA,MIECZYSŁAW,3522.2.27,Koło Kolei,Jajkówka,Mędrzechów,podstawowe
925004,DARIUSZ,MARZHALA,M,hobbit,KMIEĆ,MATYLDA,OLIWIER,3518.10.24,Bolków,Ksawerów,Romany,brak
197276,IRENEUSZ,SAŁADIAK,M,ogr,KONTECKA,DANUTA,JULIUSZ,3522.5.10,Majdan,Żelazna,Żelazna,podstawowe
523991,BRAYAN,KIRIIENKO,M,ogr,RZENISZEK,IRENA,RAFAŁ,3510.7.24,Gaj,Pareżki,Pareżki,wyższe
643838,NIKOLAS,BOTEZATU,M,ogr,KŰSTER,KLARA,ANTONI,3523.11.8,Konstantynów,Koło,Koło,nadludzkie
914077,SEBASTIAN,IURCHAK,M,ogr,JAGIEŁŁO,ILONA,RYAN,3531.9.7,Chudoba,Zusno,Zusno,podstawowe
150486,ALEXANDER,SKŁADZIEŃ,M,krasnal,VAN DIJK,TATIANA,JANUSZ,3520.7.11,Mięsy,Mięsy,Mięsy,nadludzkie
517869,RYAN,NESPIAK,M,ogr,WOŻGIN,MARCELINA,NICOLAS,3504.3.27,Golanki Dolne,Golanki Dolne,Golanki Dolne,wyższe
921026,TATIANA,ETMINOWICZ,K,ogr,ECCLES,ADRIANNA,ZBIGNIEW,3519.5.5,Kolonia,Kolonia,Kolonia,średnie
567322,IZABELA,ĆWIOK,K,ogr,GIELATA,DOBROCHNA,BOLESŁAW,3524.5.15,Nowe,Chałupki,Chałupki,podstawowe
884736,MAXIMILIAN,KAMFORSKI,M,ogr,BRONIESKA,ESTERA,VICTOR,3507.7.13,Koślówka,Capki,Capki,brak
736909,KAJA,HNIDENKO,K,ogr,DE JONG,JAGNA,MILAN,3505.5.17,Łowno,Łowno,Łowno,podstawowe
192794,LUDWIK,WETESKI,M,ogr,MARTOSIŃSKA,MONIKA,NATHAN,3519.5.21,Jagodzinek,Piekarzówka,Piekarzówka,nadludzkie
738391,OKTAWIAN,MIKIELEWICZ,M,ogr,HANDAROWICZ,IDA,OLAF,3513.9.9,Kownaty,Kownaty,Kownaty,brak
880342,ARKADIUSZ,WRĄCZEWSKI,M,gnom,DAMEC,KLEMENTYNA,BARTOSZ,3510.6.25,Czacz,Kęszyce,Nowa Wieś,wyższe
805559,VIVIANA,JACKANICZ-BĄK,K,krasnal,SZÖLLŐSI,MIA,WILHELM,3505.6.11,Kamieniec,Kamieniec,Kamieniec,nadludzkie
944811,ANASTAZJA,DMETRASZ,K,goblin,OWCZARZAK-BILSKA,ANITA,KACPER,3508.9.12,Kobierzyn,Szczodrowo,Rudno Górne,nadludzkie
423825,ROBERT,CHŁOPKIEWICZ,M,ogr,TIETZ,JAGODA,DOMINIK,3530.5.1,Polowa,Polowa,Polowa,nadludzkie
780463,WIKTOR,GLETT,M,ogr,SMASZCZ,ILONA,IVO,3528.3.2,Nowe Pajtuny,Hacklówka,Małe Górki,średnie
488264,MARZENA,OLFIROWICZ,K,ogr,KOWALSKA-MICHALIK,URSZULA,KORNELIUSZ,3543.8.23,Stare Bajki,Zdroje,Zdroje,nadludzkie
515567,SONIA,KOWALSKA-WERNER,K,ogr,KAPRYŃSKA,PAULINA,ROMAN,3541.5.4,Tursko Małe,Glinno,Dębówko Nowe,średnie
741468,NIKOLA,MIAŁKOS,K,ogr,ZENDAK,INES,SANTIAGO,3548.9.25,Biadaczek,Biadaczek,Biadaczek,średnie
766308,KORNELIA,WOLFF,K,ogr,SOKULSKA,IRENA,SŁAWOMIR,3524.2.15,Załpa,Załpa,Załpa,wyższe
361903,DANIEL,GIERAŁA,M,gnom,RUPP,GLORIA,MIŁOSZ,3540.10.20,Głodowo,Głodowo,Głodowo,wyższe
516364,KLARA,BRUKWICZ,K,ogr,BUTTITTA,MARZENA,FRANCISZEK,3539.10.18,Kolonia Zębowska,Pisary,Nowe Czarnowo,brak
172893,NIKOLA,BENINI,K,ogr,ANWARYAR,KATIA,ERYK,3502.2.21,Mokre-Kolonia,Potok,Borek,nadludzkie
241140,ROCH,NOWOTTNIK,M,ogr,SADLO,KAROLINA,ROBERT,3525.7.19,Józefinowo,Józefinowo,Józefinowo,wyższe
216080,LILIA,DABCHA,K,ogr,URBAŃSKA-FISZER,LENA,JOACHIM,3527.6.18,Załakowo,Załakowo,Załakowo,brak
773715,TYMOTEUSZ,BARSTA,M,ogr,GRYGOLEJT,EWELINA,KLEMENS,3545.12.26,Biertułtowy,Aleksiejówka,Aleksiejówka,wyższe
891085,KSAWERY,PRECIGS,M,ogr,KRZAKLEWSKA,LAURA,ANTONI,3550.6.22,Samowo,Samowo,Samowo,średnie
650678,SABINA,HUXOLL,K,ogr,NIEGOSZ,JAŚMINA,KSAWERY,3544.4.12,Kładno,Kładno,Kładno,nadludzkie
901154,KSAWERY,KROLIKOWSKI,M,ogr,LAUTERWALD,NADIA,SERGIUSZ,3500.9.3,Stara Piła,Potok Wielki,Mirzec-Poduchowne,średnie
145465,ALEXANDRA,BANASZEWSKA-DUDEK,K,hobbit,POMARAŃCZEWSKA,MONIKA,GABRIEL,3536.8.29,Działki pod Murzynowo,Brusy,Koszary,podstawowe
564383,KATARZYNA,BATLLE,K,ogr,ILIASOVA,KONSTANCJA,MILAN,3504.6.22,Fabryka,Mansfeldy,Mansfeldy,wyższe
903238,BRYGIDA,SKROŃSKA,K,ogr,POBUTA,KINGA,KONSTANTY,3549.8.2,Wysoka Góra,Lubaszcz,Granice,brak
918664,MAKSYM,PĘDRYS,M,ogr,PÓŹNA,JADWIGA,ALAN,3524.2.1,Puchały Stare,Puchały Stare,Puchały Stare,wyższe
386477,RÓŻA,KORINNA,K,ogr,KUPNOWICKA,MICHELLE,DONATAN,3550.6.4,Nowa Wieś,Nowa Wieś,Nowa Wieś,wyższe
397046,KUBA,KUŁYNIAK,M,ogr,YUSKOVA,DIANA,PIOTR,3505.12.15,Chłopigozd-Leśnictwo,Górne Rybno,Górne Rybno,średnie
676751,CECYLIA,BREMNER,K,chochlik,PIOTROŃSKA,TAMARA,JEREMIASZ,3546.12.27,Pakość,Pakość,Pakość,nadludzkie
613640,GABRIEL,KANTEK,M,ogr,NAŁĘCZ-KOBIERZYCKA,ZOJA,MIROSŁAW,3527.8.13,Mielniki,Mielniki,Mielniki,wyższe
265131,VIVIANA,SUSAŁA,K,ogr,KAID-AMEUR,WIOLETTA,SERGIUSZ,3550.6.11,Radocha,Dziurówka,Dziurówka,nadludzkie
680734,BRONISŁAW,DORECKI,M,ogr,BUCIERKA,WANDA,KUBA,3502.9.30,Podkościół,Puchały,Puchały,nadludzkie
124389,NICOLE,VON BUCCOW,K,ogr,GOŁONDZIEWSKA,ADA,ADRIAN,3505.7.14,Gołe Łazy,Zemborzyn-Kolonia,Zemborzyn-Kolonia,wyższe
420595,MIKOŁAJ,SKWARECKI,M,ogr,NIKOLAYCHUK,HALINA,EDWARD,3534.8.21,Szymanowice,Oszczywilk,Swojki,nadludzkie
617356,KRYSPIN,SZCZERBININ,M,ogr,DOMOSŁAWSKA,JUSTYNA,NATHAN,3504.5.16,Świerczewo,Folwark,Folwark,średnie
193179,IDALIA,LAHOSHA,K,ogr,IWANOSKA,ROMA,ROBERT,3521.3.30,Szczecinówka,Odłęcze,Tyniec nad Ślęzą,podstawowe
760676,GAJA,SKOŁOZUBOW,K,ogr,KASTRAU,PAULA,LEONARD,3532.9.17,Figarnia,Figarnia,Figarnia,wyższe
342583,VANESSA,KUŁASZKA,K,ogr,KOMMISARCZYK,EDYTA,ALBERT,3539.7.11,Tałachy,Tałachy,Tałachy,podstawowe
513093,MICHALINA,CHĘTKOWSKA,K,ogr,ANDRIOFF,MARIKA,WŁADYSŁAW,3505.7.27,Wyprawy,Wyprawy,Wyprawy,nadludzkie
201560,SARA,WOPIŃSKA,K,ogr,RADZINSKI,ELŻBIETA,JAKUB,3530.1.18,Noga,Noga,Noga,podstawowe
337327,JAROSŁAW,DYBCZAK,M,ogr,DEWICZ,JOANNA,SERGIUSZ,3501.9.15,Plutowa Polana,Czortki,Czortki,podstawowe
759313,STANISŁAW,DUCHNICKI,M,gnom,CHUPINA,KLARA,KONSTANTY,3520.1.18,Bale,Posadów,Posadów,podstawowe
113192,KINGA,KUKOL,K,ogr,KUSZEL,MIRA,TADEUSZ,3521.10.30,Linowo,Linowo,Linowo,nadludzkie
968765,JÓZEF,BABAKIN,M,gnom,NIEMA,MAGDA,SERGIUSZ,3512.8.22,Bierdzany,Bierdzany,Bierdzany,wyższe
914671,KAJETAN,MIASNOV,M,ogr,JÄCK,BRYGIDA,LESZEK,3506.7.25,Janówek,Pod Łysą Górą,Pod Łysą Górą,podstawowe
333865,AMELIA,NACHER,K,wiedźma,KHANFAR,ŻANETA,CYPRIAN,3501.3.2,Gościniec,Gościniec,Gościniec,średnie
111125,MILA,CHLEBNICZEK,K,ogr,DAŃSZEN,DOMINIKA,MAKS,3505.2.4,Wrzosy,Pomarzany,Pomarzany,średnie
617169,LUDWIKA,LENDLEWICZ,K,ogr,KNOPT,KATIA,PATRYK,3522.9.20,Stara Wieś,Stara Wieś,Stara Wieś,średnie
790526,RYAN,GIOTIS,M,hobbit,ALGIERSKA,DANIELA,WILHELM,3527.11.1,Poprzeczka,Izabelin,Izabelin,średnie
780509,DANUTA,ZAMBRUCKA,K,krasnal,KUDZIBA,INEZ,ZACHARY,3524.5.21,Pęcławice-Parcele,Kowalicha,Kowalicha,wyższe
838899,JULITA,GAMULCZYK,K,ogr,EICHLER,OKTAWIA,KAZIMIERZ,3547.7.11,Kuligi,Kuligi,Kuligi,podstawowe
185006,BLANKA,TOWERSKA,K,ogr,KLAUSMANN,WANDA,OLIVER,3543.8.6,Osówka,Kępa,Kępa,brak
821016,STEFAN,THOMKE,M,człowiek,GENIDY,NEL,ZIEMOWIT,3527.10.7,Olsze,Olsze,Olsze,podstawowe
578600,KLEMENTYNA,KARGULEWICZ,K,gnom,SALZBRUNN,JAGNA,XAVIER,3514.10.30,Góra,Góra,Góra,średnie
668816,ANASTAZJA,ZUGEHÖR,K,ogr,ISLAM,KLEMENTYNA,ALEKS,3539.4.1,Popieska,Sędziszowa,Swojków,brak
265996,KSENIA,ŻWEREŁŁO,K,ogr,KOCZALSKA,ELIZA,RAFAŁ,3531.8.30,Mościska,Piece,Lipiny,średnie
459391,MONIKA,KARWASIECKA,K,ogr,GNIOSDOSZ,OLA,OKTAWIAN,3517.10.29,Pod Lutówko,Pod Lutówko,Pod Lutówko,średnie
581547,JULIUSZ,SZARYK,M,ogr,KOSTRZYŃSKA,LILA,DENIS,3510.8.19,Warszawska,Derlacz,Zadwór,wyższe
232695,OLIWIER,SZELĄG-POLAK,M,ogr,ŚLĘCKA,LILLA,MILAN,3504.9.7,Muszary,Muszary,Muszary,brak
670916,ŁUCJA,WOŹNIOK,K,ogr,DUCAL,IDA,KASJAN,3537.3.30,Warwasy,Warwasy,Warwasy,nadludzkie
301281,TAMARA,VINICHENKO,K,krasnal,RANK,NADIA,NICOLAS,3529.11.20,Ożarów,Baby Dolne,Baby Dolne,nadludzkie
182287,ARKADIUSZ,SKUROWSKI,M,ogr,BŁESIŃSKA,KONSTANCJA,NICOLAS,3536.6.15,Łobozówka,Białka,Ośno Dolne,wyższe
837107,TAMARA,ŁAGOZA,K,człowiek,LEIBINGER,LILIA,ZIEMOWIT,3546.2.26,Wiekowice,Budki,Nowa Wieś,nadludzkie
908697,REMIGIUSZ,DILEWSKI,M,ogr,PARKOCIŃSKA,ORIANA,DANIEL,3530.7.13,Brzezówka,Brzezówka,Brzezówka,brak
