NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
476954,AGNIESZKA,BILKUN,K,ogr,MAŃKO-MATYSIAK,MILENA,STANISŁAW,3519.4.6,Durajówka,Jasiona,Jasiona,podstawowe
136836,SANDRA,KUCAJDA,K,ogr,FRITSCH,EWA,OLIVER,3528.1.16,Maryniów,Maryniów,Maryniów,brak
604717,DORIAN,GRANASIUK,M,ogr,SARZYŃSKA-MAZUREK,CELINA,RADOSŁAW,3549.3.8,Tursko Wielkie-Koziarówka,Tarnawa-Wydanka,Od Prebendy,wyższe
837068,ANNA,ALMQVIST,K,ogr,CIEBIERA,MIRA,MIŁOSZ,3506.11.8,Rozbój,Rozbój,Rozbój,nadludzkie
123291,ARON,EL MAHDI,M,ogr,GRYCZYSZKIN,WANDA,ZBIGNIEW,3507.4.7,Bronisławów,Bronisławów,Bronisławów,podstawowe
462441,MARIANNA,WACHLER,K,ogr,HORILA,LIDIA,FRANCISZEK,3536.10.24,Albertów-Cegielnia,Albertów-Cegielnia,Albertów-Cegielnia,średnie
430954,KLEMENS,RACHKOVSKYI,M,ogr,MANKO,MIA,MILAN,3504.4.10,Brzezinki,Stara Wieś,Klećbudy,podstawowe
184270,LILA,DEDUCHOWSKA,K,ogr,VINCENZ,CARMEN,FELIKS,3517.8.16,Borzymowice,Grabinka,Bęczyn,nadludzkie
736203,SEBASTIAN,DORA,M,człowiek,SZAJOWSKA,ANDŻELIKA,OLGIERD,3540.6.4,Janów,Koszanowo,Koszanowo,średnie
711887,IDA,JONDA,K,ogr,LALIKOWSKA,STEFANIA,ANTONI,3506.4.24,Wielka Debrza,Wielka Debrza,Wielka Debrza,nadludzkie
769033,KEVIN,SENYSHYN GURYNOWICZ,M,krasnal,TEŁEWIAK,ZOJA,DOMINIK,3505.10.19,Rogów,Rogów,Rogów,podstawowe
628750,KONSTANCJA,ARENHÖVEL,K,ogr,KRYKLYVA,NICOLA,ARKADIUSZ,3518.7.29,Garczyn,Garczyn,Garczyn,wyższe
204564,KOSMA,NOSOWICZ,M,ogr,GNIOŹDZIORZ,EDYTA,WINCENTY,3504.2.23,Kierwiny,Dobrosław,Smugi,średnie
397552,NICOLE,CHYRCHAŁA,K,ogr,AWINOWICKA,ADELAJDA,MIŁOSZ,3516.9.24,Wierzchowo-Dworzec,Wierzchowo-Dworzec,Wierzchowo-Dworzec,podstawowe
143373,KAI,KAŁUSEK,M,ogr,SZYTTENHOLM,OKTAWIA,FABIAN,3511.6.27,Wygon,Wygon,Wygon,wyższe
265800,ANTONIA,ROGODA,K,ogr,OLEJCZYK,MAGDA,CEZARY,3509.10.21,Jankówek,Lubocz,Pszczółczyn,brak
150626,EWELINA,DOVGOSHYIA,K,ogr,FONIOK,JANINA,LEONARD,3535.10.24,Nowe Linie,Sakówko,Sakówko,wyższe
374479,NICOLE,STĘPIEŃ-ŻAK,K,ogr,BRZECHWA,KARINA,EMANUEL,3541.8.9,Biesiekierz,Przylepka,Przylepka,brak
701361,ELŻBIETA,NOHANOWICZ,K,wiedźma,TROCHIMOWSKA,ADA,TYMON,3537.9.13,Perki-Mazowsze,Perki-Mazowsze,Perki-Mazowsze,podstawowe
803889,NORBERT,GRABCZUK,M,ogr,GRABOS,IZABELLA,KOSMA,3543.1.28,Podgrabowa,Nury,Nagórze,podstawowe
913867,FELIKS,BAJRAKOWSKI,M,ogr,ŁASZKOWSKA,MILA,DANIEL,3529.1.18,Kolonia Druga,Kolonia Druga,Kolonia Druga,brak
728540,GUSTAW,LAIMECHE,M,ogr,RUGGIERI,ROZALIA,KAROL,3511.6.11,Michaliczki,Michaliczki,Michaliczki,średnie
730854,MARCELA,PARZER,K,ogr,BERHEL,CECYLIA,MAREK,3545.3.26,Meszna,Meszna,Meszna,nadludzkie
961904,BARBARA,SOSGÓRNIK,K,ogr,KOTLER,LENA,ANATOL,3545.4.14,Dąbrówka,Dąbrówka,Dąbrówka,średnie
891127,JAROSŁAW,KASIELSKI,M,wiedźma,KROTLA,LUCYNA,JÓZEF,3542.4.16,Ogary,Ogary,Ogary,brak
793907,DIANA,SHASHOK,K,hobbit,ANDREJEWSKA,PAULA,BRAYAN,3527.12.25,Olsza,Ruda Białaczowska,Poczekaj,wyższe
683561,IWONA,SZLOSECKA,K,hobbit,KABAŁYK,KORNELIA,NATHANIEL,3512.12.27,Starościn,Koble Daniszewskie,Koble Daniszewskie,nadludzkie
699787,ALEKSY,DAMULEWICZ,M,ogr,REDUTA,MALINA,BARTOSZ,3522.8.21,Drzewianica,Kowale,Kowale,średnie
538150,TOMASZ,SZLUCHO,M,ogr,BENEDYCZUK,LUIZA,IVO,3527.2.6,Bogucin Mały,Bogucin Mały,Bogucin Mały,wyższe
871088,LILIANA,FEDE,K,ogr,POKRENTOWSKA,LIVIA,BŁAŻEJ,3548.6.4,Magurka,Folwark,Gniewskie Pole,podstawowe
553747,IDA,KLIMKIEWICZ,K,ogr,DEMIANICZ,ANITA,BARTOSZ,3505.2.12,Porajów,Myślakowice,Myślakowice,wyższe
835822,ZACHARY,HUMAYDI,M,ogr,BULICKA,NICOL,ZIEMOWIT,3533.8.19,Rusnakówka,Rusnakówka,Rusnakówka,średnie
272988,TYMON,LANZONI,M,ogr,ZAHREDDINE,SOPHIE,ZBIGNIEW,3529.7.4,Króle Duże,Króle Duże,Króle Duże,podstawowe
881287,BOLESŁAW,WOŁOSIAK,M,ogr,HŁYNIAŃSKA,KATIA,JEREMIASZ,3510.5.27,Kolonia Kromszewska,Kolonia Kromszewska,Kolonia Kromszewska,wyższe
136441,ANDŻELIKA,RŻECKA,K,ogr,VANECEK,PAULA,ARKADIUSZ,3524.4.21,Okopy,Pomyków,Pomyków,nadludzkie
306239,KATARZYNA,ZLOTENKO,K,ogr,KUTEREK,POLA,GRZEGORZ,3523.4.16,Podgórki,Podgórki,Podgórki,brak
227957,KLEMENTYNA,JARMACKA,K,ogr,WANDERER,JOLANTA,NATAN,3516.11.29,Zbrojewsko,Zalesie,Zalesie,wyższe
934003,SOPHIE,BUZALEWICZ,K,ogr,SIUDAKIEWICZ,BRYGIDA,SZCZEPAN,3502.10.9,Kalinowa,Kalinowa,Kalinowa,średnie
501290,KONSTANTY,NIESYN,M,ogr,NOWAK-SIMOES,DANIELA,HENRYK,3545.9.25,Zastawie,Zastawie,Zastawie,nadludzkie
110741,PAULINA,SZELESTOWSKA,K,ogr,HERMACKA,ANASTAZJA,PIOTR,3508.12.6,Przybyszewo,Przybyszewo,Przybyszewo,brak
200268,ADAM,KABICZKE,M,człowiek,BAFANDZA,NAOMI,BARTŁOMIEJ,3538.4.2,Olszewo,Paryje,Paryje,wyższe
734080,JEREMI,BEJAOUI,M,ogr,NACHURNA,APOLONIA,JEREMI,3534.2.29,Młyn,Młyn,Młyn,średnie
591896,IWO,ZELER,M,ogr,CHROSCZILEWSKA,LARYSA,LEON,3521.10.13,Gozdawa,Gozdawa,Gozdawa,średnie
555213,BRAYAN,HULSEY,M,ogr,JARZMICKA,JANA,JOACHIM,3526.10.29,Wrotnów,Korzeniówka Mała,Kromnów,średnie
875910,TOBIASZ,PRAŻAK,M,ogr,PORZYCZKA,NICOLE,JÓZEF,3512.2.23,Staszyn,Staszyn,Staszyn,brak
956293,BOLESŁAW,BAGIROW,M,ogr,HEJKO,DAGMARA,LEOPOLD,3534.10.28,Zadorówka,Zadorówka,Zadorówka,nadludzkie
191499,TAMARA,PRYCIUK,K,ogr,BUGL,NAOMI,BENEDYKT,3501.1.21,Kolisty Groń,Mąkoszyce,Mąkoszyce,wyższe
386602,ROBERT,SPALEK,M,wiedźma,JAWORSKA-BUCZEK,IZABELA,BENIAMIN,3523.2.27,Radzowice,Młynczyska,Młynczyska,wyższe
720580,JOEL,SAWIDIS,M,ogr,HEREZY,NEL,SŁAWOMIR,3523.11.21,Pysząca,Pysząca,Pysząca,wyższe
868897,IGNACY,ŁUCZYŃSKI,M,ogr,MANKOW,RITA,ALAN,3529.11.28,Grabie,Grabie,Grabie,brak
975685,WINCENTY,RZYMEK,M,ogr,BLACHAS,ANNA,WIKTOR,3533.4.4,Szarglew,Szarglew,Szarglew,wyższe
775375,OKSANA,MPONGILI-BOSSU,K,ogr,WILGOS,KARINA,RAFAŁ,3510.10.12,Rajsko,Rajsko,Rajsko,nadludzkie
395496,JULIA,SZULTER,K,ogr,KOWALCZYK-KĘDZIERSKA,MATYLDA,ARKADIUSZ,3533.3.2,Ponikwy,Biesiadki,Biesiadki,podstawowe
106384,AGNIESZKA,MAKAREINIS,K,ogr,ÇALIŞKANER,JOLANTA,KORDIAN,3509.8.2,Komadzyn,Komadzyn,Komadzyn,podstawowe
607610,CYRYL,SZYMOJKO,M,goblin,VARANETSKAYA,JUDYTA,JANUSZ,3518.6.12,Jeżopole,Skubarczewo,Skubarczewo,podstawowe
333761,ALICJA,JEGORÓW,K,ogr,MARCINIAK-WIĘCKOWSKA,ANDŻELIKA,AUGUST,3509.8.23,Dąbków,Dąbków,Dąbków,wyższe
973662,RITA,STOKLOSA,K,ogr,SEBESIUK,NATALIA,GNIEWOMIR,3534.5.10,Żyznówka,Piotrów-Podłazy,Piotrów-Podłazy,brak
663557,JEREMIASZ,POZHARNYUK,M,ogr,OMOLECKA,SOFIA,SŁAWOMIR,3502.12.14,Powodów Pierwszy,Powodów Pierwszy,Powodów Pierwszy,wyższe
369363,BOGNA,SHVAB,K,hobbit,OFLUS,POLA,RYSZARD,3505.1.6,Drozdki,Drozdki,Drozdki,wyższe
252881,LAURA,SERĘGA,K,ogr,CICI,MIA,ALEKSANDER,3500.9.29,Sikory-Piotrowice,Sikory-Piotrowice,Sikory-Piotrowice,brak
267918,MIECZYSŁAW,TSOVKO,M,ogr,KULIGOWSKA-KUBIAK,MARLENA,KORNELIUSZ,3515.6.1,Brzeźniaki,Podgaje,Podgaje,podstawowe
731650,RADOSŁAW,GLANDZBERG,M,ogr,ROSENFELD,ANIELA,BRUNO,3550.12.12,Krasków,Godziszów,Folwarki Wielkie,średnie
828360,KARIM,KUBERA-SZYMANOWSKI,M,ogr,DYRBUSZ,LILIANNA,SYLWESTER,3520.3.9,Wilkówka,Wilkówka,Wilkówka,nadludzkie
697611,WANESA,FRENEL,K,ogr,DEMUNTER,MAGDALENA,HENRYK,3522.12.17,Pod Skałkami,Pod Skałkami,Pod Skałkami,nadludzkie
684424,OLIWIER,ATHIMNI,M,ogr,GRYZ,KATARZYNA,TEOFIL,3528.6.22,Do Mostu,Maciejów Stary,Kurzy Dział,podstawowe
283631,ROKSANA,GĄSIENICA-DANIEL,K,ogr,SPERMAN,STEFANIA,ARKADIUSZ,3549.1.23,Bolcie,Bolcie,Bolcie,podstawowe
605528,JOLANTA,CELENCEWICZ,K,ogr,SZMYTOWICZ,LILA,BARTŁOMIEJ,3503.10.11,Wielatowo,Wielatowo,Wielatowo,podstawowe
963340,KEWIN,SZALAWSKI,M,ogr,RABCZUN,WIOLETTA,BENIAMIN,3507.7.25,Głażówka,Zagrodniki,Zagrodniki,nadludzkie
742798,IDALIA,SCHLACHTER,K,ogr,QUIRING,CARMEN,PASCAL,3549.4.7,Białka,Białka,Białka,podstawowe
638350,MAXYMILIAN,TEICHEN,M,ogr,NIESPODZINSKA,ROKSANA,ALEKSY,3504.11.5,Łaziska,Łaziska,Łaziska,średnie
521088,LILA,FOLEJ,K,ogr,FAJNBERG,RITA,NIKODEM,3539.9.23,Bębnowo,Bębnowo,Bębnowo,brak
123602,MARCJANNA,PIETZSCH,K,elf,BĄBIK,LIWIA,JOEL,3534.5.26,Zajączkowo,Zajączkowo,Zajączkowo,nadludzkie
446876,WOJCIECH,AZRAN,M,ogr,ERKERT,ANDŻELIKA,AUGUST,3546.3.29,Kosmy Wielkie,Kosmy Wielkie,Kosmy Wielkie,wyższe
699563,SAMANTA,SIEBENEICHEN,K,ogr,MARWAHA,ARIANNA,IWO,3504.11.26,Halinów,Halinów,Halinów,wyższe
786396,LILLA,KIRKIS,K,ogr,KURANC,JAŚMINA,AMADEUSZ,3512.2.8,Łopaty,Brzeziny,Brzeziny,brak
696707,BRYAN,OKSENTIUK,M,ogr,HAJNDRYCH,BARBARA,MAX,3509.2.27,Żuraw,Żuraw,Żuraw,średnie
349964,OKTAWIAN,PORUSEK,M,ogr,LLOPIS,ANTONIA,BOGUSŁAW,3545.12.20,Nowa Ruskołęka,Nowa Ruskołęka,Nowa Ruskołęka,brak
356682,ANIELA,WARSZCZYŃSKA,K,goblin,SALVAROVSKA,IZABELA,NIKOLAS,3509.2.6,Bielice,Bielice,Bielice,podstawowe
149073,KSAWERY,BRUCKS,M,ogr,GANSER,MARCELINA,EMILIAN,3531.6.2,Brzustowiec,Brzustowiec,Brzustowiec,nadludzkie
942979,ROZALIA,PEGLAU,K,ogr,NAGIET,ROMA,SEBASTIAN,3534.1.28,Antoniew-Lubocha,Antoniew-Lubocha,Antoniew-Lubocha,podstawowe
905099,LIVIA,BOGUCKI,K,ogr,STEBLETSOVA,ADA,CYPRIAN,3507.5.11,Starygród,Starygród,Starygród,podstawowe
754698,TEODOR,KRIL,M,ogr,CIAP,TATIANA,JONASZ,3529.2.4,Lachy,Lachy,Lachy,nadludzkie
164705,MARCEL,DRYER,M,człowiek,CINCIAŁA,SARA,KLAUDIUSZ,3547.2.22,Owczarki,Owczarki,Owczarki,brak
445863,ERYK,ASARE-BEDIAKO,M,ogr,DRZYCIMSKA,NICOLA,NATHAN,3533.3.11,Sierosławice,Anielin,Anielin,wyższe
792724,SOFIA,FREDRO-BONIECKA,K,ogr,GOLDSCHNEIDER,ŁUCJA,FELIKS,3516.10.10,Długołęka,Długołęka,Długołęka,nadludzkie
405830,ARON,RASZYD,M,ogr,SZWEJSER,DOROTA,ROCH,3506.6.8,Kretowiny,Sobowice,Sobowice,nadludzkie
507177,KLEMENTYNA,ANSBERGS,K,ogr,MEGGIOLARO,ANDŻELIKA,RYAN,3547.9.24,Żuków,Żuków,Żuków,nadludzkie
411352,JULITA,PREIDL,K,ogr,SCHIRWING,LILIANA,JAREMA,3531.3.25,Zdzisław,Zdzisław,Zdzisław,brak
731338,NAOMI,HEUTMEKERS,K,ogr,KUZIUTA,BLANKA,ANDRZEJ,3500.8.2,Płoty,Ludwinów,Ludwinów,brak
673586,VINCENT,RUZUDZHENK,M,ogr,KIRSZNIK,KONSTANCJA,WIKTOR,3536.9.1,Kłonna,Karpie,Bodakówka,brak
936650,FABIAN,LICHTMAJER,M,ogr,GARBOVSKAYA,RITA,OLGIERD,3536.9.23,Jabłka,Jabłka,Jabłka,podstawowe
166325,OLIVIER,BAKIERSKI,M,ogr,LANDZBERCZYK,GABRIELA,WINCENTY,3527.10.17,Woźniki,Woźniki,Woźniki,podstawowe
457091,SAMUEL,BLATKIEWICZ,M,ogr,SHEHDA,JULITA,GABRIEL,3514.5.14,Dąbrowa,Żelice,Żelice,brak
771099,MARCELI,ZESZUTA,M,ogr,MAZUR-PAWŁOWSKA,ADELA,OKTAWIAN,3534.1.4,Pustynia,Pustynia,Pustynia,wyższe
896580,JONASZ,ŁAKUCEWICZ,M,ogr,SIEDLANOWSKA,NICOLA,GABRIEL,3515.1.4,Biskupie,Biskupie,Biskupie,brak
904114,OLIWIER,HAGER,M,ogr,ZIMNOWICZ,KONSTANCJA,KOSMA,3529.5.2,Stare Żukowice,Ameryka,Pod Choinką,brak
913791,LEO,KRYNICZ,M,chochlik,CHIKALO,EMMA,KSAWIER,3507.6.27,Tupadły,Tupadły,Tupadły,brak
678410,LARYSA,ZAGUROWSKA,K,ogr,KHRANOVSKA,DANIELA,XAVIER,3537.6.12,Krzaki,Krzaki,Krzaki,średnie
517055,DOBROCHNA,FÜNDER,K,wiedźma,WOLETZ,KATIA,EDWARD,3520.11.19,Dajkówka,Izabela,Izabela,średnie
697402,MIKOŁAJ,PHẠM VĂN,M,gnom,SHATERI,AURELIA,RAFAŁ,3513.11.23,Turówek,Szwedy,Morsztynówka,nadludzkie
813654,LUCJAN,KAŁASA,M,ogr,PRYCHITKO,ANTONIA,TADEUSZ,3502.3.23,Drężek,Żegocin,Zagórze,średnie
421499,BARTOSZ,ZŁOTA,M,elf,ŁOPACZYŃSKA,ROZALIA,ROMAN,3528.12.5,Ścibory,Ścibory,Ścibory,brak
613547,ANIELA,LATYPOV,K,ogr,NAFALSKA,MARIA,RAFAŁ,3542.8.12,Opalenica,Opalenica,Opalenica,wyższe
224541,BRYGIDA,JAROSZEWICZ,K,ogr,KOESELING,MARIA,IGNACY,3544.6.20,Chełm Górny,Ząbinowice,Lisiny,wyższe
926263,FLORIAN,SŁOTNICKI,M,ogr,SADOWSKA-RYBAK,NATASZA,KORNELIUSZ,3530.8.1,Niwa,Niwa,Niwa,wyższe
358639,HANA,CZARNOŁĘCKA,K,ogr,STRENGE,LUDWIKA,OLIVER,3507.4.4,Zagórze,Zagórze,Zagórze,brak
659472,URSZULA,NOVOTNA,K,ogr,RORATOWSKA,ADELAJDA,JERZY,3528.12.2,Skrzypki,Grądy Podmiejskie,Grądy Podmiejskie,średnie
999567,KORNEL,GAJEWSKI-GŁODEK,M,ogr,LOEWENSTEIN,ANTONINA,WILHELM,3549.11.4,Radków,Radków,Radków,podstawowe
764517,TATIANA,PAWLEŃSKA,K,hobbit,PANFIŁOW,ANIELA,JOACHIM,3528.11.28,Bysewo,Owsiszcze,Owsiszcze,wyższe
827788,NICOLA,MOŹDZIERZ-MONICO,K,ogr,MARCHENT,MAJA,JULIUSZ,3513.12.12,Nowy Walercin,Nowy Walercin,Nowy Walercin,średnie
103221,IDA,CISŁO,K,ogr,BRAHLICH,MATYLDA,BARTOSZ,3509.12.7,Strusina,Pustelnikowa,Pustelnikowa,brak
506768,IZABELLA,SPIVAK-SLONYTSKA,K,hobbit,FACCIOLO,NEL,KEWIN,3530.2.5,Niżny Koniec,Niżny Koniec,Niżny Koniec,brak
416493,HANA,STEFANO,K,ogr,SZCZYRBOWSKA,JANINA,BŁAŻEJ,3550.3.3,Blizbórz,Pod Kończyce,Hajzdry,wyższe
692921,NICOLE,JASIŃSKA-ELMER,K,wiedźma,KURLIT,WANDA,STANISŁAW,3517.8.2,Kempfinówka,Kempfinówka,Kempfinówka,nadludzkie
884770,EMANUEL,LAGOS,M,gnom,JABŁOŃSKA-BAŁDYGA,JULIANNA,FELIKS,3508.11.18,Morsko,Przymiarki,Kępki,średnie
213251,SERGIUSZ,KIESER,M,ogr,KOBIELLA,MAYA,KLAUDIUSZ,3519.10.20,Jacków,Jacków,Jacków,średnie
886952,FRYDERYK,WRÓŻYNA,M,człowiek,KORZENKO,INEZ,RAFAŁ,3524.12.12,Chemiczna,Chemiczna,Chemiczna,podstawowe
627003,DAGMARA,EGEMAN,K,ogr,ZYBON,ANTONINA,OKTAWIAN,3527.10.22,Gaworkowo,Brzezina,Brzezina,wyższe
314618,FELICJA,BRESCHI,K,wiedźma,KALYNII,DANUTA,EDWARD,3544.4.20,Troszki,Osiedle Robotnicze,Osiedle Robotnicze,wyższe
857208,AUGUST,SKRAGO,M,gnom,LAKOTA,VIKTORIA,ALAN,3542.7.21,Miłoradz,Nowe Leśne Bohatery,Podwale,średnie
600135,ELIZA,VALLDAURA GÓRECKA,K,ogr,WASILEJEW,ORIANA,JAROSŁAW,3516.4.22,Wygodne,Wygodne,Wygodne,nadludzkie
734733,MARIKA,TUCIN,K,ogr,FREL,MARIKA,MIROSŁAW,3531.1.23,Osicze,Osicze,Osicze,wyższe
631199,WIKTOR,MYKHAILYSHYN,M,gnom,WEZDEŃKO,FAUSTYNA,SEWERYN,3513.5.27,Kolonia,Gąsawy Rządowe,Gąsawy Rządowe,wyższe
674508,LEONARD,ODROWĄŻ-PETRYKOWSKI,M,ogr,SZUMIELEWICZ,MILENA,BARTOSZ,3529.9.20,Kolonia Nowosiółki,Kolonia Nowosiółki,Kolonia Nowosiółki,podstawowe
616468,KORDIAN,GOLDSHIED,M,ogr,CZECHOWSKA-DOMBROWSKA,PAULA,BOGDAN,3512.6.3,Kobuszyn,Kobuszyn,Kobuszyn,brak
135145,MICHELLE,BOŁDOWICZ-KRAJEWSKA,K,ogr,MATIJAK,KARINA,JEREMIASZ,3521.10.21,Zabagnie,Przecze,Łysocha,brak
848571,MAREK,OZIRNYI,M,ogr,KIZLING,INES,BRYAN,3506.8.24,Krawce,Krawce,Krawce,średnie
340807,VICTOR,LIEN,M,ogr,MINAKOWSKA,MAJKA,PAWEŁ,3520.7.11,Pola,Pola,Pola,nadludzkie
170671,ANETA,HANUSOWSKA,K,ogr,BUTSAK,KALINA,ALEKSY,3530.5.8,Dział,Mokre,Jadowniki Górne,podstawowe
426117,TYMON,ZÓRAWSKI,M,ogr,LIEBZEIT,SOFIA,JÓZEF,3520.12.23,Zamek,Dojlidy-Kolonia,Dojlidy-Kolonia,podstawowe
917221,POLA,ŻUCHAJ,K,ogr,NIEMIRKA,JULIA,FILIP,3534.10.15,Rzeczyca,Skotnica Strońska,Skotnica Strońska,brak
438198,JAGODA,IMBÓR,K,ogr,MAŁŻ,LILIANNA,ALEXANDER,3517.8.26,Matnia,Matnia,Matnia,podstawowe
719708,MARCELINA,BUCHWIC,K,człowiek,ÇETINER,APOLONIA,HENRYK,3513.9.9,Stara Zagość,Grzymały,Ciepielów-Kolonia,brak
567047,WERONIKA,KORVAT,K,ogr,KRAJKA,ANIELA,HUBERT,3540.4.22,Trzy Kamienie,Trzy Kamienie,Trzy Kamienie,wyższe
206824,JAGODA,SZUPTARSKA,K,człowiek,GERASIMENOK,NAOMI,TOBIASZ,3522.9.7,Wola,Wola,Wola,brak
363336,OLIVER,PRZEMIBIDA,M,ogr,VU THI TUYET,MATYLDA,PATRYK,3535.12.17,Stara Hańcza,Stara Hańcza,Stara Hańcza,brak
454068,JĘDRZEJ,NASIR,M,ogr,DOMSALLA,ANASTAZJA,MAKSYM,3518.1.11,Oderne,Oderne,Oderne,wyższe
151248,CYRYL,DROST,M,ogr,PUHOWSKA,ELENA,AMADEUSZ,3510.4.2,Liskowo,Osiedle Nowe,Osiedle Nowe,wyższe
572800,JERZY,PIEKH,M,chochlik,MŁODZIK,DOBRAWA,OLIVER,3507.4.29,Łęg,Łęg,Łęg,podstawowe
378142,TOLA,ANTCZYK,K,ogr,KEKÓW,NELA,MILAN,3509.11.12,Żyznów,Żyznów,Żyznów,średnie
142499,MIROSŁAW,JIRA,M,elf,PODDĘBNIAK,ANETA,BŁAŻEJ,3529.10.18,Zdunowice,Zdunowice,Zdunowice,nadludzkie
240877,KSENIA,LUDEWICZ,K,ogr,SAPISZCZAK,KAROLINA,TYTUS,3527.2.4,Piotrawin,Podjuchy,Borowiec,średnie
188379,LIWIA,BARTOCH,K,ogr,STOBIENIECKA,LIVIA,KORNEL,3518.2.8,Folwark,Folwark,Folwark,średnie
172199,ALICJA,ŚLAŻKO,K,ogr,PROZYCH,MARLENA,ZACHARY,3523.12.19,Międzykąty,Międzykąty,Międzykąty,wyższe
421495,HENRYK,PRASKI,M,człowiek,JONSZTA,INES,KAMIL,3527.9.19,Sulicice-Wybudowanie,Karpaty,Bzin,wyższe
239952,MILA,OBŁUDA,K,ogr,ŻEMLIŃSKA,ROMA,BŁAŻEJ,3522.10.6,Zbulitów Duży,Zbulitów Duży,Zbulitów Duży,brak
306385,LAURA,KIEWEG,K,ogr,WINIAROWSKA,ANTONINA,MAKSYM,3518.11.23,Ósmaki,Jastrzębsko Stare,Wielewo,wyższe
964137,HUGO,ANDRASZEWICZ,M,ogr,MAMREGA,JOLANTA,LUCJAN,3503.10.5,Przewóz,Przewóz,Przewóz,podstawowe
325715,RYAN,CETLIN,M,krasnal,ŚWIĄŻ,DOBROCHNA,MACIEJ,3548.1.13,Brzezinka,Brzezinka,Brzezinka,wyższe
806178,JULIANNA,BACZYŃSKA-ŚLIWA,K,ogr,KORZENICKA,LILIA,HUGO,3531.1.29,Na Kamieniach,Na Kamieniach,Na Kamieniach,brak
185425,HELENA,HAGENLOCHER,K,gnom,SHEMET,OTYLIA,CEZARY,3545.1.17,Wygwizdów,Wygwizdów,Wygwizdów,wyższe
999413,ANGELIKA,FREJ,K,hobbit,ALICHNIEWICZ,LARYSA,NATANIEL,3512.6.24,Bąków,Bąków,Bąków,nadludzkie
558579,ELENA,KAZIK,K,ogr,SIEMIANOWSKI,IZABELA,KORNELIUSZ,3531.2.10,Stryjkowo,Stryjkowo,Stryjkowo,średnie
309463,FAUSTYNA,BAHITLI,K,ogr,SEMAŃ,KLARA,RAFAŁ,3547.7.30,Czajki,Czajki,Czajki,średnie
171306,AMADEUSZ,LEBNICKI,M,ogr,ULIANICKA,ORIANA,OSKAR,3510.9.10,Wola Raniżowska,Wola Raniżowska,Wola Raniżowska,brak
179626,GABRIELA,ÇİFTÇİ,K,elf,PARZYNOWSKA,BLANKA,GUSTAW,3539.7.22,Pieńki,Pieńki,Pieńki,średnie
642321,SŁAWOMIR,PIENDYK,M,ogr,WUJANICZ,BOGNA,BARTOSZ,3532.4.21,Skarżyn,Siedlątków,Siedlątków,brak
428908,MICHALINA,TOŁSTYCH,K,ogr,MIKLEWSKA,PAULA,FLORIAN,3527.4.2,Żydów,Żydów,Żydów,nadludzkie
278044,ARON,PIENTEL,M,ogr,SZĘDA,KLARA,OLAF,3545.4.16,Draminek,Młociny,Młociny,brak
858553,JULIANNA,OCHMANIUK,K,ogr,VINNYCHUK,OLIVIA,KAROL,3519.9.5,Górki,Szczepie,Gardna,wyższe
683781,MIROSŁAW,SOŁOCH,M,ogr,KUMINIAK,ELENA,BOGDAN,3516.8.19,Księży Las,Czadeczka,Czadeczka,wyższe
462023,DOBROCHNA,BYJOCH,K,ogr,FRASZEK,MAGDALENA,BRONISŁAW,3538.8.20,Szychowice,Szychowice,Szychowice,nadludzkie
170920,LEONARD,ŚWIEŻY,M,ogr,BERGOT,HANA,JULIAN,3505.1.2,Przededwór,Ludzisławice,Tomaszów Lubelski,średnie
469913,TEODOR,SZEMROWICZ,M,ogr,TESHIGDORJ,POLA,MARCEL,3511.4.14,Stare Wawrzeńczyce,Stare Wawrzeńczyce,Stare Wawrzeńczyce,podstawowe
769948,KACPER,RUSKI,M,ogr,WAINER LICHT,IRENA,GNIEWOMIR,3543.1.30,Wiktorowo,Łąki Zwiastowe,Łąki Zwiastowe,wyższe
465203,OLIVIA,KWACZAŁA,K,ogr,RĄBAŁA,WANESA,JOACHIM,3531.7.7,Półanki,Półanki,Półanki,średnie
143234,DIEGO,MORDĘCKI,M,ogr,EVENSEN,IWONA,NORBERT,3517.1.9,Konopki-Jabłoń,Konopki-Jabłoń,Konopki-Jabłoń,wyższe
679480,KAJA,KOPYNIECKA,K,ogr,SZTAMLER,KATIA,MILAN,3518.4.11,Łupianka Nowa,Łupianka Nowa,Łupianka Nowa,podstawowe
745826,JESSICA,DANUSEWICZ,K,ogr,SILIWONIEC,ROXANA,KAMIL,3536.10.9,Mardułówka,Mardułówka,Mardułówka,brak
963206,WANESSA,EPHRAIM,K,ogr,MUSIATOWICZ,KAJA,ZBIGNIEW,3505.3.24,Bernatówka,Żurówka,Żurówka,podstawowe
974450,SZYMON,KENDRACKI,M,krasnal,ROUMET,JAGNA,MAXIMILIAN,3528.8.26,Kresy,Tworzyjanów,Tworzyjanów,podstawowe
494190,MARIKA,PIETRZYK-LIS,K,gnom,CHRUSZKIEWICZ,GAJA,ALEKS,3514.5.4,Wargoszewo,Rzeki nad Sanem,Janki,brak
575485,MALWINA,ANIKIEJCZYK,K,hobbit,ONDERKA,HANNA,DOMINIK,3500.9.13,Do Szymiczków,Załuże,Załuże,brak
